"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat1.txt",,,,"Date:","14 May 2018 16:12:12 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
12.255,7.843,75.980,0.0,0.0,3.922
11.224,7.653,77.041,0.0,0.0,4.082
4.0,2.0,93.0,0.0,0.0,1.0
7.143,3.571,84.694,0.0,0.0,4.592
8.081,5.556,82.828,0.505,0.0,3.030
10.256,8.718,77.949,0.0,0.0,3.077
6.533,4.523,86.935,0.0,0.0,2.010
9.901,8.416,77.723,0.0,0.0,3.960
9.645,5.584,80.711,0.0,0.0,4.061
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.596,7.576,78.283,0.0,0.0,4.545
15.657,9.596,69.192,0.0,0.0,5.556
1.500,1.500,96.500,0.0,0.0,0.500
0.0,0.0,100.0,0.0,0.0,0.0
12.755,8.163,75.0,0.0,0.0,4.082
14.634,9.756,70.244,0.0,0.0,5.366
10.363,8.808,77.202,0.0,0.0,3.627
3.030,2.020,94.444,0.0,0.0,0.505
9.137,7.107,80.203,0.0,0.0,3.553
12.690,8.629,73.604,0.0,0.0,5.076
0.0,0.0,100.0,0.0,0.0,0.0
9.548,9.045,76.884,0.0,0.0,4.523
4.0,2.500,91.0,0.0,0.0,2.500
0.0,0.0,100.0,0.0,0.0,0.0
4.545,3.030,91.414,0.0,0.0,1.010
13.500,8.500,74.0,0.0,0.0,4.0
6.566,6.061,86.364,0.0,0.0,1.010
13.265,13.776,66.837,0.0,0.0,6.122
17.910,12.438,64.677,0.0,0.0,4.975
16.062,11.399,67.876,0.0,0.0,4.663
10.945,7.463,79.104,0.0,0.0,2.488
9.500,10.0,78.0,0.0,0.0,2.500
10.945,6.965,79.602,0.0,0.0,2.488
10.660,10.660,74.619,0.0,0.0,4.061
0.0,0.0,100.0,0.0,0.0,0.0
8.500,8.0,79.0,0.0,0.0,4.500
3.483,1.990,92.040,0.0,0.0,2.488
1.0,0.500,98.500,0.0,0.0,0.0
12.755,14.286,65.816,0.0,0.0,7.143
14.872,11.795,67.692,0.0,0.0,5.641
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
2.551,1.020,94.898,0.0,0.0,1.531
19.271,9.896,67.188,0.0,0.0,3.646
14.062,12.500,68.229,0.0,0.0,5.208
15.385,11.795,67.692,0.0,0.0,5.128
11.616,7.071,78.788,0.0,0.0,2.525
13.990,11.399,70.466,0.0,0.0,4.145
0.990,0.990,98.020,0.0,0.0,0.0
13.198,10.660,70.051,0.0,0.0,6.091
5.128,3.590,89.231,0.0,0.0,2.051
16.495,13.402,66.495,0.0,0.0,3.608
11.940,6.965,77.114,0.0,0.0,3.980
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
1.515,0.505,97.475,0.0,0.0,0.505
14.0,10.0,69.500,0.0,0.0,6.500
8.673,5.102,84.184,0.0,0.0,2.041
17.766,9.645,67.513,0.0,0.0,5.076
16.751,12.690,65.990,0.0,0.0,4.569
5.612,5.612,84.694,0.0,0.0,4.082
16.667,9.091,70.707,0.0,0.0,3.535
0.500,0.500,98.500,0.0,0.0,0.500
9.0,7.500,82.0,0.0,0.0,1.500
10.204,9.694,76.020,0.0,0.0,4.082
8.629,11.168,76.142,0.0,0.0,4.061
5.076,4.061,89.340,0.0,0.0,1.523
10.050,5.025,81.407,0.0,0.0,3.518
15.657,7.576,74.242,0.0,0.0,2.525
0.505,0.0,98.990,0.0,0.0,0.505
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.060,7.538,77.387,0.0,0.0,3.015
16.162,13.131,66.667,0.0,0.0,4.040
4.478,1.990,92.040,0.0,0.0,1.493
13.776,9.184,73.980,0.0,0.0,3.061
5.941,2.970,89.604,0.0,0.0,1.485
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
13.918,12.371,69.588,0.0,0.0,4.124
8.955,6.965,80.597,0.0,0.0,3.483
17.327,13.366,65.347,0.0,0.0,3.960
13.402,8.763,72.680,0.0,0.0,5.155
12.621,11.650,73.301,0.0,0.0,2.427
0.0,0.0,100.0,0.0,0.0,0.0
2.010,1.005,95.980,0.0,0.0,1.005
11.917,10.363,72.539,0.0,0.0,5.181
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.744,7.692,78.974,0.0,0.0,3.590
5.025,2.513,90.452,0.0,0.0,2.010
7.035,3.518,85.930,0.0,0.0,3.518
7.772,5.181,83.938,0.0,0.0,3.109
0.0,0.0,100.0,0.0,0.0,0.0
3.518,2.010,93.467,0.503,0.0,0.503
10.417,7.292,79.688,0.0,0.0,2.604
6.154,2.564,88.718,0.0,0.0,2.564
6.566,1.515,89.394,0.0,0.0,2.525
0.0,0.0,100.0,0.0,0.0,0.0
10.471,7.330,78.010,0.0,0.0,4.188
1.990,2.488,94.527,0.0,0.0,0.995
15.0,10.500,70.0,0.0,0.0,4.500
12.626,7.071,75.758,0.0,0.0,4.545
10.256,8.718,77.436,0.0,0.0,3.590
3.571,2.041,93.367,0.0,0.0,1.020
6.599,5.076,84.264,0.0,0.0,4.061
10.945,7.960,79.602,0.0,0.0,1.493
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
3.941,2.463,91.626,0.0,0.0,1.970
14.646,8.081,71.717,0.0,0.0,5.556
15.979,10.825,66.495,0.0,0.0,6.701
17.172,13.131,64.141,0.0,0.0,5.556
14.796,12.245,67.347,0.0,0.0,5.612
16.580,11.399,67.876,0.0,0.0,4.145
16.578,12.834,68.449,0.0,0.0,2.139
20.202,12.626,64.646,0.0,0.0,2.525
18.462,10.256,67.692,0.0,0.0,3.590
13.568,11.558,67.839,0.0,0.0,7.035
13.990,10.363,70.984,0.0,0.0,4.663
17.085,8.543,68.342,0.0,0.0,6.030
15.578,9.548,69.347,0.0,0.0,5.528
17.073,10.244,66.341,0.0,0.0,6.341
16.495,6.701,70.103,0.0,0.0,6.701
9.453,4.478,83.085,0.0,0.0,2.985
14.213,6.599,75.127,0.0,0.0,4.061
16.256,11.823,66.995,0.0,0.0,4.926
14.428,10.448,68.159,0.0,0.0,6.965
9.500,2.0,87.0,0.0,0.0,1.500
0.0,0.500,99.500,0.0,0.0,0.0
8.416,4.950,83.168,0.0,0.0,3.465
4.545,2.525,90.909,0.0,0.0,2.020
12.626,7.576,73.737,0.0,0.0,6.061
8.629,6.091,81.726,0.0,0.0,3.553
14.925,14.428,65.672,0.0,0.0,4.975
13.065,15.578,65.327,0.0,0.0,6.030
17.910,12.935,65.672,0.0,0.0,3.483
7.035,3.015,87.437,0.0,0.0,2.513
1.005,0.0,98.995,0.0,0.0,0.0
1.515,0.505,96.970,0.0,0.0,1.010
10.500,7.0,77.500,0.0,0.0,5.0
7.389,4.433,84.729,0.0,0.0,3.448
7.921,4.950,84.158,0.0,0.0,2.970
16.146,7.812,70.833,0.0,0.0,5.208
14.721,8.629,70.558,0.0,0.0,6.091
11.940,4.975,80.100,0.0,0.0,2.985
0.0,0.0,100.0,0.0,0.0,0.0
9.091,6.566,80.808,0.0,0.0,3.535
5.612,3.061,87.245,0.0,0.0,4.082
12.0,7.500,76.500,0.0,0.0,4.0
3.077,2.051,92.308,0.0,0.0,2.564
9.645,4.569,82.234,0.0,0.0,3.553
10.714,8.673,75.510,0.0,0.0,5.102
4.569,2.538,90.863,0.0,0.0,2.030
11.979,5.729,79.688,0.0,0.0,2.604
11.707,7.805,74.634,0.0,0.0,5.854
13.235,6.373,74.020,0.0,0.0,6.373
7.500,5.0,85.0,0.0,0.0,2.500
16.583,7.538,69.849,0.0,0.0,6.030
15.183,7.330,72.251,0.0,0.0,5.236
16.585,9.756,67.317,0.0,0.0,6.341
14.778,8.374,71.429,0.0,0.0,5.419
15.0,7.500,74.0,0.0,0.0,3.500
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
11.917,10.881,73.057,0.0,0.0,4.145
15.578,8.543,69.849,0.0,0.0,6.030
11.765,7.843,78.431,0.0,0.0,1.961
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.500,6.0,78.0,0.0,0.0,3.500
2.525,1.010,94.949,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.646,6.061,75.758,0.0,0.0,3.535
3.0,1.500,94.500,0.0,0.0,1.0
11.399,6.736,77.202,0.0,0.0,4.663
3.980,2.985,91.542,0.0,0.0,1.493
9.091,6.566,81.818,0.0,0.0,2.525
2.956,4.433,91.133,0.0,0.0,1.478
12.060,6.030,78.894,0.0,0.0,3.015
8.122,3.046,86.802,0.0,0.0,2.030
7.0,4.500,85.0,0.0,0.0,3.500
13.990,9.845,72.021,0.0,0.0,4.145
9.548,7.035,79.397,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
8.629,7.614,78.680,0.0,0.0,5.076
7.282,4.369,85.922,0.0,0.0,2.427
9.901,5.941,79.703,0.0,0.0,4.455
16.162,6.566,71.717,0.0,0.0,5.556
15.544,9.845,70.466,0.0,0.0,4.145
15.816,8.163,69.898,0.0,0.0,6.122
9.596,8.081,77.778,0.0,0.0,4.545
11.616,11.111,70.707,0.0,0.0,6.566
1.010,0.0,98.990,0.0,0.0,0.0
13.846,10.256,71.282,0.0,0.0,4.615
13.472,9.326,73.057,0.0,0.0,4.145
14.721,8.629,71.066,0.0,0.0,5.584
17.172,14.141,63.636,0.0,0.0,5.051
16.162,11.616,67.172,0.0,0.0,5.051
19.0,11.500,65.0,0.0,0.0,4.500
16.923,11.795,64.615,0.0,0.0,6.667
18.447,13.592,63.107,0.0,0.0,4.854
2.0,1.0,97.0,0.0,0.0,0.0
11.823,7.882,77.340,0.0,0.0,2.956
8.867,6.897,81.773,0.0,0.0,2.463
16.244,11.168,70.558,0.0,0.0,2.030
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
5.556,5.051,87.879,0.0,0.0,1.515
8.040,7.538,81.407,0.0,0.0,3.015
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.275,10.294,74.510,0.0,0.0,3.922
13.265,13.776,67.347,0.0,0.0,5.612
16.162,12.121,65.657,0.0,0.0,6.061
8.673,6.633,79.592,0.0,0.0,5.102
9.950,8.955,78.607,0.0,0.0,2.488
6.061,7.576,83.838,0.0,0.0,2.525
18.049,12.195,64.390,0.0,0.0,5.366
17.157,14.706,63.725,0.0,0.0,4.412
17.347,10.204,66.327,0.0,0.0,6.122
6.030,5.025,87.437,0.0,0.0,1.508
0.500,0.0,99.500,0.0,0.0,0.0
15.736,8.122,68.528,0.0,0.0,7.614
3.518,3.015,92.462,0.0,0.0,1.005
13.265,8.163,73.980,0.0,0.0,4.592
8.163,7.653,79.592,0.0,0.0,4.592
5.500,4.0,88.0,0.0,0.0,2.500
11.735,9.694,74.490,0.0,0.0,4.082
5.584,2.030,90.863,0.0,0.0,1.523
13.568,11.558,71.357,0.0,0.0,3.518
10.769,10.769,73.846,0.0,0.0,4.615
8.586,3.030,85.354,0.0,0.0,3.030
13.568,9.548,68.844,0.0,0.0,8.040
15.0,10.500,69.0,0.0,0.0,5.500
7.107,6.091,81.726,0.0,0.0,5.076
8.040,3.518,84.422,0.0,0.0,4.020
7.216,5.670,85.052,0.0,0.0,2.062
3.980,5.473,88.557,0.0,0.0,1.990
10.050,8.040,75.377,0.0,0.0,6.533
0.0,0.0,100.0,0.0,0.0,0.0
11.111,6.566,77.778,0.0,0.0,4.545
1.508,1.005,96.985,0.0,0.0,0.503
10.553,9.548,74.372,0.0,0.0,5.528
7.653,5.612,83.673,0.0,0.0,3.061
4.545,5.556,87.374,0.0,0.0,2.525
13.918,9.278,71.649,0.0,0.0,5.155
13.830,10.638,69.149,0.0,0.0,6.383
5.584,5.076,85.787,0.0,0.0,3.553
6.566,9.596,80.303,0.0,0.0,3.535
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
2.500,2.0,94.0,0.500,0.0,1.0
11.340,9.794,73.196,0.0,0.0,5.670
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.245,8.673,76.020,0.0,0.0,3.061
4.592,2.041,89.796,0.0,0.0,3.571
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
10.309,6.186,79.381,0.0,0.0,4.124
4.040,3.030,91.414,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
13.636,8.586,71.717,0.0,0.0,6.061
1.523,1.523,95.939,0.0,0.0,1.015
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
15.657,13.636,66.162,0.0,0.0,4.545
13.846,14.359,67.179,0.0,0.0,4.615
14.213,14.213,67.513,0.0,0.0,4.061
1.0,0.500,97.500,0.0,0.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
4.020,4.020,89.950,0.0,0.0,2.010
9.184,8.163,78.571,0.0,0.0,4.082
0.0,0.0,100.0,0.0,0.0,0.0
2.941,3.922,91.176,0.0,0.0,1.961
16.327,11.224,66.327,0.0,0.0,6.122
12.121,8.586,75.253,0.0,0.0,4.040
10.825,7.216,78.866,0.0,0.0,3.093
13.861,11.386,69.307,0.0,0.0,5.446
13.846,11.795,68.205,0.0,0.0,6.154
4.103,3.590,91.795,0.0,0.0,0.513
0.0,0.0,100.0,0.0,0.0,0.0
6.500,3.0,89.500,0.0,0.0,1.0
11.795,7.179,78.462,0.0,0.0,2.564
2.985,4.975,90.547,0.0,0.0,1.493
10.309,8.763,78.866,0.0,0.0,2.062
18.090,10.553,67.337,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
4.500,2.500,92.0,0.0,0.0,1.0
10.256,8.718,77.949,0.0,0.0,3.077
0.0,0.0,100.0,0.0,0.0,0.0
8.718,8.205,82.051,0.0,0.0,1.026
6.030,6.030,86.432,0.0,0.0,1.508
3.518,2.513,93.467,0.0,0.0,0.503
11.224,10.204,75.510,0.0,0.0,3.061
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
2.551,2.041,95.408,0.0,0.0,0.0
11.979,9.896,73.438,0.0,0.0,4.688
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
8.629,6.091,83.756,0.0,0.0,1.523
8.543,6.533,83.417,0.0,0.0,1.508
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.111,10.582,74.074,0.0,0.0,4.233
4.0,2.500,92.0,0.0,0.0,1.500
9.223,7.282,81.553,0.0,0.0,1.942
8.333,6.250,80.729,0.0,0.0,4.688
16.146,11.979,68.229,0.0,0.0,3.646
11.224,7.653,74.490,0.0,0.0,6.633
15.657,11.616,67.677,0.0,0.0,5.051
0.503,0.503,98.995,0.0,0.0,0.0
14.508,10.363,70.466,0.0,0.0,4.663
6.091,4.061,87.817,0.0,0.0,2.030
15.625,11.458,67.708,0.0,0.0,5.208
13.402,13.918,67.526,0.0,0.0,5.155
16.667,13.235,64.706,0.0,0.0,5.392
14.796,12.245,66.837,0.0,0.0,6.122
13.198,10.152,72.081,0.0,0.0,4.569
14.796,10.714,67.857,0.0,0.0,6.633
15.625,10.938,67.188,0.0,0.0,6.250
8.718,5.128,81.538,0.0,0.0,4.615
12.887,8.247,74.742,0.0,0.0,4.124
4.061,4.061,90.355,0.0,0.0,1.523
7.216,3.608,85.567,0.0,0.0,3.608
11.940,6.965,78.607,0.0,0.0,2.488
3.030,2.020,93.434,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.995,1.493,96.517,0.0,0.0,0.995
13.846,11.282,69.744,0.0,0.0,5.128
11.616,6.566,78.788,0.0,0.0,3.030
14.872,9.231,72.308,0.0,0.0,3.590
0.0,0.0,100.0,0.0,0.0,0.0
12.690,8.122,73.604,0.508,0.0,5.076
1.005,0.503,98.492,0.0,0.0,0.0
10.256,9.744,77.436,0.0,0.0,2.564
7.843,7.353,81.863,0.0,0.0,2.941
10.995,7.330,78.534,0.0,0.0,3.141
9.326,7.254,78.756,0.0,0.0,4.663
3.553,3.553,90.355,0.0,0.0,2.538
15.263,9.474,71.053,0.0,0.0,4.211
9.645,6.091,81.218,0.0,0.0,3.046
12.953,12.435,66.839,0.0,0.0,7.772
15.026,9.326,67.358,0.0,0.0,8.290
15.385,13.333,66.667,0.0,0.0,4.615
17.347,11.224,67.857,0.0,0.0,3.571
8.458,5.473,83.582,0.0,0.0,2.488
16.495,9.794,67.526,0.0,0.0,6.186
2.030,1.015,95.431,0.0,0.0,1.523
11.795,9.744,73.333,0.0,0.0,5.128
0.0,0.0,100.0,0.0,0.0,0.0
9.548,11.055,73.869,0.0,0.0,5.528
5.0,2.0,91.500,0.0,0.0,1.500
9.406,10.396,76.238,0.0,0.0,3.960
14.948,12.371,67.526,0.0,0.0,5.155
5.528,1.508,91.457,0.0,0.0,1.508
0.0,0.0,100.0,0.0,0.0,0.0
13.918,10.309,72.680,0.0,0.0,3.093
2.0,1.500,96.0,0.0,0.0,0.500
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.326,8.808,79.793,0.0,0.0,2.073
7.216,6.701,84.536,0.0,0.0,1.546
0.0,0.0,100.0,0.0,0.0,0.0
12.690,10.660,74.619,0.0,0.0,2.030
4.211,2.105,93.684,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
10.714,7.653,79.082,0.0,0.0,2.551
6.931,4.455,86.634,0.0,0.0,1.980
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.500,0.0,0.0,0.0
13.725,8.333,72.549,0.0,0.0,5.392
1.500,1.0,97.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
13.636,9.596,72.222,0.0,0.0,4.545
0.0,0.0,100.0,0.0,0.0,0.0
7.576,6.061,83.838,0.0,0.0,2.525
4.500,4.0,89.500,0.0,0.0,2.0
13.659,9.268,69.756,0.0,0.0,7.317
14.070,12.060,68.342,0.0,0.0,5.528
15.196,8.824,70.588,0.0,0.0,5.392
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.500,0.0,0.0,0.0
1.508,2.513,94.975,0.0,0.0,1.005
9.645,6.599,78.680,0.0,0.0,5.076
10.837,3.941,81.281,0.0,0.0,3.941
7.035,4.020,86.432,0.0,0.0,2.513
16.337,9.901,66.337,0.0,0.0,7.426
12.953,10.363,70.984,0.0,0.0,5.699
8.500,7.0,81.500,0.0,0.0,3.0
8.0,5.500,84.0,0.0,0.0,2.500
7.500,4.0,86.0,0.0,0.0,2.500
7.143,6.122,83.673,0.0,0.0,3.061
5.941,4.455,86.634,0.0,0.0,2.970
0.0,0.0,100.0,0.0,0.0,0.0
0.505,1.010,98.485,0.0,0.0,0.0
9.744,8.205,76.923,0.0,0.0,5.128
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.0,4.0,83.0,0.0,0.0,4.0
5.051,3.030,89.394,0.0,0.0,2.525
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
12.871,10.891,70.792,0.0,0.0,5.446
0.0,0.0,100.0,0.0,0.0,0.0
14.646,9.091,70.707,0.0,0.0,5.556
16.500,10.0,69.0,0.0,0.0,4.500
16.667,13.131,65.152,0.0,0.0,5.051
15.736,13.198,66.497,0.0,0.0,4.569
17.647,13.725,64.216,0.0,0.0,4.412
16.327,11.735,65.816,0.0,0.0,6.122
16.418,12.438,66.169,0.0,0.0,4.975
17.347,11.224,67.347,0.0,0.0,4.082
15.385,12.821,66.154,0.0,0.0,5.641
17.0,11.0,66.500,0.0,0.0,5.500
14.286,8.466,70.899,0.0,0.0,6.349
8.205,4.615,81.538,0.0,0.0,5.641
11.0,5.500,79.0,0.0,0.0,4.500
13.918,12.371,69.072,0.0,0.0,4.639
11.0,6.0,80.500,0.0,0.0,2.500
8.718,4.103,85.128,0.0,0.0,2.051
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
18.274,7.614,70.051,0.0,0.0,4.061
0.500,0.500,98.500,0.0,0.0,0.500
8.040,6.533,84.422,0.0,0.0,1.005
9.901,8.416,79.208,0.0,0.0,2.475
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
8.205,7.179,81.538,0.0,0.0,3.077
7.071,4.545,86.869,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
13.433,13.433,69.652,0.0,0.0,3.483
8.673,6.122,83.163,0.0,0.0,2.041
9.091,4.040,83.838,0.0,0.0,3.030
11.675,8.122,74.112,0.0,0.0,6.091
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.500,99.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
4.523,4.523,88.442,0.0,0.0,2.513
6.061,6.061,84.343,0.0,0.0,3.535
0.500,0.0,99.500,0.0,0.0,0.0
9.375,7.292,79.167,0.0,0.0,4.167
1.500,1.0,96.500,0.0,0.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0
13.930,9.950,72.139,0.0,0.0,3.980
2.030,2.030,95.939,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.920,12.438,68.657,0.0,0.0,2.985
2.0,0.500,96.500,0.0,0.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,99.502,0.498,0.0,0.0
13.659,8.293,71.220,0.0,0.0,6.829
0.0,0.500,99.500,0.0,0.0,0.0
6.341,3.415,89.268,0.0,0.0,0.976
15.385,8.718,69.744,0.0,0.0,6.154
6.533,3.518,87.940,0.0,0.0,2.010
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.950,4.975,81.095,0.0,0.0,3.980
4.500,1.500,92.0,0.0,0.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
3.500,1.0,94.0,0.0,0.0,1.500
15.500,9.0,69.0,0.0,0.0,6.500
7.576,5.051,83.838,0.0,0.0,3.535
9.045,8.040,77.889,0.0,0.0,5.025
3.483,0.995,94.527,0.0,0.0,0.995
0.0,0.0,100.0,0.0,0.0,0.0
13.433,11.443,68.159,0.0,0.0,6.965
5.102,3.061,88.776,0.0,0.0,3.061
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.500,0.0,0.0,0.0
3.030,3.030,90.909,0.0,0.0,3.030
15.423,9.950,68.159,0.0,0.0,6.468
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.231,3.077,84.615,0.0,0.0,3.077
7.107,3.046,87.817,0.0,0.0,2.030
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
10.0,5.0,81.0,0.0,0.0,4.0
4.103,1.538,92.308,0.0,0.0,2.051
1.005,0.0,98.995,0.0,0.0,0.0
18.557,6.186,69.588,0.0,0.0,5.670
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
12.308,8.718,74.359,0.0,0.0,4.615
1.485,2.475,95.050,0.0,0.0,0.990
0.0,0.0,100.0,0.0,0.0,0.0
2.0,1.500,96.500,0.0,0.0,0.0
16.583,9.548,68.342,0.0,0.0,5.528
14.0,6.500,75.0,0.0,0.0,4.500
3.030,1.515,95.455,0.0,0.0,0.0
0.0,0.503,99.497,0.0,0.0,0.0
10.152,6.091,79.695,0.0,0.0,4.061
3.015,1.508,94.472,0.0,0.0,1.005
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
10.101,7.071,79.293,0.0,0.0,3.535
5.941,2.475,89.604,0.0,0.0,1.980
1.531,1.020,96.939,0.0,0.0,0.510
11.735,6.633,75.0,0.0,0.0,6.633
16.749,8.867,68.966,0.0,0.0,5.419
13.500,8.0,72.500,0.0,0.0,6.0
0.500,0.0,99.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
1.508,0.503,97.990,0.0,0.0,0.0
15.920,7.960,71.144,0.0,0.0,4.975
0.0,0.0,100.0,0.0,0.0,0.0
0.503,0.503,98.995,0.0,0.0,0.0
7.426,6.436,83.168,0.0,0.0,2.970
10.714,6.122,80.612,0.0,0.0,2.551
0.0,0.0,100.0,0.0,0.0,0.0
12.435,10.363,73.057,0.0,0.0,4.145
15.736,12.690,65.482,0.0,0.0,6.091
2.041,2.041,95.918,0.0,0.0,0.0
12.565,8.901,73.298,0.0,0.0,5.236
3.483,2.488,92.040,0.0,0.0,1.990
18.227,11.330,66.010,0.0,0.0,4.433
16.162,13.636,64.646,0.0,0.0,5.556
3.030,3.535,92.424,0.0,0.0,1.010
13.402,11.856,70.103,0.0,0.0,4.639
2.970,2.970,91.584,0.0,0.0,2.475
8.673,6.633,80.612,0.0,0.0,4.082
13.861,9.406,73.267,0.0,0.0,3.465
14.211,12.632,67.895,0.0,0.0,5.263
9.500,6.500,78.0,0.0,0.0,6.0
15.306,8.163,69.388,0.0,0.0,7.143
17.413,8.458,66.667,0.0,0.0,7.463
13.846,10.256,68.718,0.0,0.0,7.179
11.224,6.633,78.571,0.0,0.0,3.571
8.543,4.523,82.915,0.0,0.0,4.020
10.050,7.538,78.894,0.0,0.0,3.518
15.104,10.938,67.708,0.0,0.0,6.250
0.503,0.0,99.497,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
5.970,5.970,85.572,0.0,0.0,2.488
11.616,8.081,77.273,0.0,0.0,3.030
