"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat2.txt",,,,"Date:","14 May 2018 16:39:11 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
2.538,2.030,94.416,0.0,0.0,1.015
12.690,7.614,74.112,0.0,0.0,5.584
22.564,12.821,60.513,0.0,0.0,4.103
10.714,8.673,79.082,0.0,0.0,1.531
13.706,11.168,69.036,0.0,0.0,6.091
0.0,0.0,100.0,0.0,0.0,0.0
21.0,16.0,54.0,0.0,0.0,9.0
8.955,4.975,84.080,0.0,0.0,1.990
14.070,9.548,70.352,0.0,0.0,6.030
0.0,0.0,100.0,0.0,0.0,0.0
16.915,12.935,64.677,0.0,0.0,5.473
17.677,12.626,63.131,0.0,0.0,6.566
0.0,0.0,100.0,0.0,0.0,0.0
3.015,3.015,92.965,0.0,0.0,1.005
14.573,10.050,68.342,0.0,0.0,7.035
0.0,0.0,100.0,0.0,0.0,0.0
6.0,3.0,89.0,0.0,0.0,2.0
28.571,20.197,43.350,0.0,0.0,7.882
8.586,7.576,79.798,0.0,0.0,4.040
7.0,2.500,88.0,0.0,0.0,2.500
12.183,8.629,74.112,0.0,0.0,5.076
13.636,9.596,70.707,0.0,0.0,6.061
6.030,4.523,87.437,0.0,0.0,2.010
9.548,8.040,77.889,0.0,0.0,4.523
3.030,2.020,94.444,0.0,0.0,0.505
8.955,9.453,77.114,0.0,0.0,4.478
23.711,22.165,43.299,0.0,0.0,10.825
19.898,11.224,62.755,0.0,0.0,6.122
0.0,0.0,100.0,0.0,0.0,0.0
5.025,3.015,90.955,0.0,0.0,1.005
10.606,7.576,79.293,0.505,0.0,2.020
0.0,0.0,100.0,0.0,0.0,0.0
5.500,2.500,88.500,0.0,0.0,3.500
9.091,6.566,79.293,0.0,0.0,5.051
8.416,4.455,84.158,0.0,0.0,2.970
7.500,4.500,85.0,0.0,0.0,3.0
13.065,7.538,75.377,0.0,0.0,4.020
19.0,12.0,62.500,0.0,0.0,6.500
15.736,9.645,70.051,0.0,0.0,4.569
0.0,0.0,100.0,0.0,0.0,0.0
12.245,11.224,70.408,0.0,0.0,6.122
0.0,0.0,100.0,0.0,0.0,0.0
4.569,1.523,89.848,0.0,0.0,4.061
9.500,7.0,80.0,0.0,0.0,3.500
16.244,10.152,65.990,0.0,0.0,7.614
7.463,4.478,85.572,0.0,0.0,2.488
10.500,5.500,81.500,0.0,0.0,2.500
15.897,8.718,68.718,0.0,0.0,6.667
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.141,9.091,70.707,0.0,0.0,6.061
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
16.410,7.692,72.308,0.0,0.0,3.590
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.500,99.500,0.0,0.0,0.0
17.172,9.091,69.192,0.0,0.0,4.545
14.070,9.045,71.859,0.0,0.0,5.025
0.0,0.0,100.0,0.0,0.0,0.0
13.930,9.453,70.647,0.0,0.0,5.970
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.558,9.045,73.367,0.0,0.0,6.030
1.500,0.500,97.500,0.0,0.0,0.500
0.0,0.0,100.0,0.0,0.0,0.0
9.794,8.763,78.351,0.0,0.0,3.093
17.910,13.433,61.692,0.0,0.0,6.965
0.0,0.0,100.0,0.0,0.0,0.0
12.183,11.675,70.051,0.0,0.0,6.091
0.0,0.0,100.0,0.0,0.0,0.0
12.563,9.045,72.362,0.0,0.0,6.030
1.005,1.005,97.990,0.0,0.0,0.0
7.035,4.020,86.935,0.0,0.0,2.010
18.500,15.0,58.0,0.0,0.0,8.500
19.307,11.386,63.366,0.0,0.0,5.941
28.272,16.754,45.550,0.0,0.0,9.424
2.020,1.515,94.949,0.0,0.0,1.515
17.073,11.707,65.366,0.0,0.0,5.854
17.766,11.168,65.482,0.0,0.0,5.584
0.0,0.0,100.0,0.0,0.0,0.0
13.065,11.055,70.352,0.0,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
7.500,4.500,86.0,0.0,0.0,2.0
6.091,4.569,86.294,0.0,0.0,3.046
16.667,8.081,71.212,0.0,0.0,4.040
7.614,4.569,86.294,0.0,0.0,1.523
6.897,5.419,84.236,0.0,0.0,3.448
4.523,3.518,89.950,0.0,0.0,2.010
28.125,17.708,45.312,0.0,0.0,8.854
13.568,10.553,70.352,0.0,0.0,5.528
13.500,10.0,70.500,0.0,0.0,6.0
5.076,4.569,88.832,0.0,0.0,1.523
7.921,4.950,83.663,0.0,0.0,3.465
0.0,0.0,100.0,0.0,0.0,0.0
15.736,12.183,66.497,0.0,0.0,5.584
0.498,0.0,99.502,0.0,0.0,0.0
13.333,9.231,72.821,0.0,0.0,4.615
12.626,13.131,69.192,0.0,0.0,5.051
14.359,10.256,71.795,0.0,0.0,3.590
16.667,12.500,65.104,0.0,0.0,5.729
11.675,10.152,75.127,0.0,0.0,3.046
0.0,0.0,100.0,0.0,0.0,0.0
2.970,1.980,94.554,0.0,0.0,0.495
12.121,9.091,74.242,0.0,0.0,4.545
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.503,0.0,99.497,0.0,0.0,0.0
13.706,10.660,71.574,0.0,0.0,4.061
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
5.025,2.513,92.462,0.0,0.0,0.0
9.744,6.154,81.026,0.0,0.0,3.077
0.500,0.500,99.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.075,9.045,70.352,0.0,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
6.030,3.518,87.437,0.0,0.0,3.015
12.060,5.025,80.905,0.0,0.0,2.010
0.0,0.0,100.0,0.0,0.0,0.0
14.796,9.694,70.408,0.0,0.0,5.102
0.0,0.0,100.0,0.0,0.0,0.0
12.376,7.426,77.723,0.0,0.0,2.475
3.030,2.525,92.929,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.0,0.0,0.0,0.500
11.795,9.744,73.333,0.0,0.0,5.128
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
2.030,1.523,94.416,0.0,0.0,2.030
13.930,11.443,71.642,0.0,0.0,2.985
19.271,11.979,64.062,0.0,0.0,4.688
0.0,0.0,100.0,0.0,0.0,0.0
19.704,11.823,62.069,0.0,0.0,6.404
12.500,7.500,75.500,0.0,0.0,4.500
16.667,13.725,62.255,0.0,0.0,7.353
17.588,8.543,68.342,0.0,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
13.861,9.901,71.782,0.0,0.0,4.455
0.0,0.0,100.0,0.0,0.0,0.0
14.573,11.055,70.352,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
15.075,10.553,71.357,0.0,0.0,3.015
1.0,2.500,95.500,0.0,0.0,1.0
15.075,8.040,69.849,0.0,0.0,7.035
0.0,0.0,100.0,0.0,0.0,0.0
26.804,16.495,46.907,0.0,0.0,9.794
17.500,14.500,63.0,0.0,0.0,5.0
2.488,0.995,96.517,0.0,0.0,0.0
18.557,8.247,68.557,0.0,0.0,4.639
0.0,0.0,100.0,0.0,0.0,0.0
6.468,4.478,87.065,0.0,0.0,1.990
8.586,6.061,83.838,0.0,0.0,1.515
7.538,9.548,80.905,0.0,0.0,2.010
9.500,3.500,84.0,0.0,0.0,3.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.0,0.0,0.0,0.500
14.646,10.606,69.192,0.0,0.0,5.556
19.797,15.228,58.376,0.0,0.0,6.599
8.955,6.468,82.090,0.0,0.0,2.488
14.286,10.204,69.898,0.0,0.0,5.612
0.0,0.0,100.0,0.0,0.0,0.0
16.667,10.101,68.182,0.0,0.0,5.051
13.065,12.060,69.347,0.0,0.0,5.528
8.416,10.396,77.723,0.0,0.0,3.465
16.583,12.563,64.824,0.0,0.0,6.030
11.443,6.965,77.612,0.0,0.0,3.980
27.320,19.072,42.784,0.0,0.0,10.825
23.590,11.795,56.923,0.0,0.0,7.692
16.915,12.438,64.179,0.0,0.0,6.468
0.0,0.0,100.0,0.0,0.0,0.0
17.436,11.282,66.667,0.0,0.0,4.615
14.070,7.538,74.874,0.0,0.0,3.518
13.568,12.563,69.347,0.0,0.0,4.523
0.500,0.500,99.0,0.0,0.0,0.0
16.837,13.265,64.796,0.0,0.0,5.102
27.604,18.229,46.354,0.0,0.0,7.812
0.0,0.500,99.500,0.0,0.0,0.0
22.111,18.090,51.256,0.0,0.0,8.543
3.015,3.015,92.462,0.0,0.0,1.508
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.563,10.553,70.854,0.503,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
13.861,13.861,67.822,0.0,0.0,4.455
0.0,0.0,100.0,0.0,0.0,0.0
27.723,19.802,45.050,0.0,0.0,7.426
5.051,2.525,91.414,0.0,0.0,1.010
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.500,0.0,0.0,0.0
14.500,11.0,68.0,0.0,0.0,6.500
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
13.065,8.040,74.372,0.0,0.0,4.523
16.667,11.111,67.677,0.0,0.0,4.545
0.0,0.0,100.0,0.0,0.0,0.0
15.075,11.558,68.342,0.0,0.0,5.025
1.508,1.005,97.487,0.0,0.0,0.0
13.846,8.205,73.846,0.0,0.0,4.103
5.473,4.478,87.562,0.0,0.0,2.488
25.258,13.402,52.577,0.0,0.0,8.763
30.500,16.500,45.500,0.0,0.0,7.500
27.778,20.202,40.404,0.0,0.0,11.616
21.429,15.306,54.082,0.0,0.0,9.184
15.228,9.645,71.574,0.0,0.0,3.553
14.359,10.256,68.718,0.0,0.0,6.667
7.0,4.0,87.0,0.0,0.0,2.0
10.345,7.882,77.833,0.0,0.0,3.941
23.980,18.367,48.469,0.0,0.0,9.184
4.545,2.020,92.424,0.0,0.0,1.010
15.578,13.065,64.824,0.0,0.0,6.533
0.0,0.0,100.0,0.0,0.0,0.0
14.070,10.050,72.362,0.0,0.0,3.518
0.0,0.0,100.0,0.0,0.0,0.0
2.538,4.569,92.386,0.0,0.0,0.508
13.636,6.061,76.263,0.0,0.0,4.040
0.0,0.0,100.0,0.0,0.0,0.0
15.464,9.278,71.134,0.0,0.0,4.124
8.0,11.500,77.0,0.0,0.0,3.500
15.816,9.184,70.918,0.0,0.0,4.082
4.523,1.508,92.462,0.0,0.0,1.508
0.0,0.0,100.0,0.0,0.0,0.0
17.822,14.851,59.901,0.0,0.0,7.426
13.131,7.576,76.263,0.0,0.0,3.030
12.626,10.101,72.727,0.0,0.0,4.545
12.690,6.091,77.157,0.0,0.0,4.061
4.061,1.523,94.416,0.0,0.0,0.0
15.152,10.606,69.192,0.0,0.0,5.051
0.0,0.0,100.0,0.0,0.0,0.0
1.500,0.500,97.0,0.0,0.0,1.0
30.412,15.979,43.814,0.0,0.0,9.794
16.667,13.542,63.021,0.0,0.0,6.771
0.0,0.500,99.0,0.0,0.0,0.500
0.0,0.0,100.0,0.0,0.0,0.0
15.897,10.256,70.769,0.0,0.0,3.077
8.458,8.955,78.109,0.0,0.0,4.478
12.245,7.143,76.531,0.0,0.0,4.082
7.143,4.592,86.735,0.0,0.0,1.531
13.990,10.363,69.948,0.0,0.0,5.699
11.111,8.586,76.263,0.0,0.0,4.040
18.229,9.375,64.062,0.0,0.0,8.333
0.0,0.503,99.497,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.503,0.0,99.497,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,99.500,0.500,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0


"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat2.txt",,,,"Date:","14 May 2018 16:54:34 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
5.885,3.881,88.450,0.036,0.0,1.747
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
67.839,8.543,21.608,0.0,0.0,2.010
75.127,15.736,4.061,0.0,0.0,5.076
65.979,15.979,12.371,0.0,0.0,5.670
60.204,18.878,12.245,0.0,0.0,8.673
56.566,18.687,16.162,0.0,0.0,8.586
64.322,19.095,8.040,0.0,0.0,8.543
68.020,16.751,7.614,0.0,0.0,7.614
64.824,23.618,4.523,0.0,0.0,7.035
62.814,20.603,8.543,0.0,0.0,8.040
52.709,20.690,18.719,0.0,0.0,7.882
61.735,17.857,10.714,0.0,0.0,9.694
62.626,19.192,9.596,0.0,0.0,8.586
68.0,18.500,4.500,0.0,0.0,9.0
64.646,20.202,5.556,0.0,0.0,9.596
55.385,20.513,13.846,0.0,0.0,10.256
38.693,21.608,33.166,0.0,0.0,6.533
32.323,16.667,41.414,0.0,0.0,9.596
33.673,18.878,38.265,0.0,0.0,9.184
28.497,22.280,40.415,0.0,0.0,8.808
29.016,20.207,40.933,0.0,0.0,9.845
26.562,20.833,42.188,0.0,0.0,10.417
28.351,21.649,39.691,0.0,0.0,10.309
28.788,20.202,40.404,0.0,0.0,10.606
29.851,19.403,40.299,0.0,0.0,10.448
30.208,17.708,41.667,0.0,0.0,10.417
29.798,21.212,37.879,0.0,0.0,11.111
30.688,17.989,38.624,0.0,0.0,12.698
28.856,20.398,42.289,0.0,0.0,8.458
28.141,21.608,39.196,0.0,0.0,11.055
31.282,21.026,40.513,0.0,0.0,7.179
33.168,19.307,39.109,0.0,0.0,8.416
28.856,19.403,40.796,0.0,0.0,10.945
28.061,20.918,40.306,0.0,0.0,10.714
29.798,19.697,40.404,0.0,0.0,10.101
30.457,21.320,41.624,0.0,0.0,6.599
25.758,23.232,40.909,0.0,0.0,10.101
30.500,20.500,40.0,0.0,0.0,9.0
26.500,21.0,40.0,0.0,0.0,12.500
31.053,18.947,42.105,0.0,0.0,7.895
29.126,21.845,38.350,0.0,0.0,10.680
27.136,22.111,40.704,0.0,0.0,10.050
29.381,20.103,40.206,0.0,0.0,10.309
31.606,19.171,40.415,0.0,0.0,8.808
30.198,18.812,40.594,0.0,0.0,10.396
29.189,19.459,42.162,0.0,0.0,9.189
29.442,21.320,41.117,0.0,0.0,8.122
29.442,20.305,39.594,0.0,0.0,10.660
30.0,21.0,39.0,0.0,0.0,10.0
33.679,18.653,38.860,0.0,0.0,8.808
29.442,19.289,39.594,0.0,0.0,11.675
23.881,23.881,39.801,0.0,0.0,12.438
27.638,23.618,40.201,0.0,0.0,8.543
28.718,20.0,40.0,0.0,0.0,11.282
29.381,19.072,42.268,0.0,0.0,9.278
28.283,19.697,41.919,0.0,0.0,10.101
29.949,19.289,41.117,0.0,0.0,9.645
26.633,24.121,40.704,0.0,0.0,8.543
30.412,20.103,40.206,0.0,0.0,9.278
28.643,22.111,41.206,0.0,0.0,8.040
27.273,20.707,39.899,0.0,0.0,12.121
31.0,19.0,40.0,0.0,0.0,10.0
26.943,21.244,41.451,0.0,0.0,10.363
29.146,21.106,40.704,0.0,0.0,9.045
27.179,22.564,38.462,0.0,0.0,11.795
25.128,23.590,40.513,0.0,0.0,10.769
27.179,25.128,38.974,0.0,0.0,8.718
26.633,23.116,40.201,0.0,0.0,10.050
29.0,22.0,38.500,0.0,0.0,10.500
32.487,17.766,40.609,0.0,0.0,9.137
29.843,21.466,40.838,0.0,0.0,7.853
28.856,20.896,39.303,0.0,0.0,10.945
28.713,22.277,40.099,0.0,0.0,8.911
29.949,20.812,40.102,0.0,0.0,9.137
29.167,22.917,41.667,0.0,0.0,6.250
30.102,19.898,40.306,0.0,0.0,9.694
29.851,17.413,41.791,0.0,0.0,10.945
28.500,21.0,42.0,0.0,0.0,8.500
29.0,21.500,41.500,0.0,0.0,8.0
30.457,19.797,41.624,0.0,0.0,8.122
25.500,22.0,41.0,0.0,0.0,11.500
31.863,21.569,38.235,0.0,0.0,8.333
31.683,19.802,39.109,0.0,0.0,9.406
28.877,17.112,44.385,0.0,0.0,9.626
27.136,20.101,42.714,0.0,0.0,10.050
29.268,22.439,38.537,0.0,0.0,9.756
31.282,20.513,38.462,0.0,0.0,9.744
29.630,21.693,40.212,0.0,0.0,8.466
27.717,22.283,43.478,0.0,0.0,6.522
30.412,19.588,39.175,0.0,0.0,10.825
29.570,23.118,40.860,0.0,0.0,6.452
29.146,20.603,40.201,0.0,0.0,10.050
31.016,18.717,41.711,0.0,0.0,8.556
29.353,21.393,40.796,0.0,0.0,8.458
27.749,16.754,43.979,0.0,0.0,11.518
28.497,20.725,41.969,0.0,0.0,8.808
33.333,19.192,38.889,0.0,0.0,8.586
26.702,17.277,43.979,0.0,0.0,12.042
26.667,19.487,43.077,0.0,0.0,10.769
31.122,17.347,41.837,0.0,0.0,9.694
25.758,22.222,41.919,0.0,0.0,10.101
30.612,16.837,41.327,0.0,0.0,11.224
28.718,18.974,41.026,0.0,0.0,11.282
29.897,17.526,43.299,0.0,0.0,9.278
27.919,19.797,42.640,0.0,0.0,9.645
32.461,17.801,41.885,0.0,0.0,7.853
27.919,18.782,42.132,0.0,0.0,11.168
30.412,18.557,41.753,0.0,0.0,9.278
23.350,24.365,42.640,0.0,0.0,9.645
27.500,20.500,40.500,0.0,0.0,11.500
28.500,21.0,40.500,0.0,0.0,10.0
26.904,21.320,42.132,0.0,0.0,9.645
29.231,20.0,42.051,0.0,0.0,8.718
26.531,23.980,41.327,0.0,0.0,8.163
26.804,20.619,43.299,0.0,0.0,9.278
30.570,19.171,41.451,0.0,0.0,8.808
28.061,21.939,41.837,0.0,0.0,8.163
28.351,21.649,41.753,0.0,0.0,8.247
29.798,20.202,40.909,0.0,0.0,9.091
26.702,19.372,41.885,0.0,0.0,12.042
28.0,19.500,40.0,0.0,0.0,12.500
27.778,21.212,40.404,0.0,0.0,10.606
27.500,22.500,40.500,0.0,0.0,9.500
27.368,18.421,43.158,0.0,0.0,11.053
27.273,23.232,39.899,0.0,0.0,9.596
29.167,20.312,39.583,0.0,0.0,10.938
30.102,19.898,39.286,0.0,0.0,10.714
25.773,24.742,40.206,0.0,0.0,9.278
28.497,19.689,41.969,0.0,0.0,9.845
26.316,22.105,43.158,0.0,0.0,8.421
29.381,18.041,43.299,0.0,0.0,9.278
28.283,18.687,40.909,0.0,0.0,12.121
24.365,23.858,42.640,0.0,0.0,9.137
31.122,19.898,40.816,0.0,0.0,8.163
29.048,18.571,39.524,0.0,0.0,12.857
26.562,22.396,43.750,0.0,0.0,7.292
29.016,18.653,42.487,0.0,0.0,9.845
26.866,22.388,41.791,0.0,0.0,8.955
28.856,20.398,41.791,0.0,0.0,8.955
29.231,16.923,42.051,0.0,0.0,11.795
31.343,20.398,40.796,0.0,0.0,7.463
28.358,19.900,39.801,0.0,0.0,11.940
28.205,20.513,42.564,0.0,0.0,8.718
30.846,22.886,37.313,0.0,0.0,8.955
32.500,20.0,39.0,0.0,0.0,8.500
27.500,23.0,40.0,0.0,0.0,9.500
29.442,19.289,41.624,0.0,0.0,9.645
27.586,22.167,40.394,0.0,0.0,9.852
27.320,21.134,41.237,0.0,0.0,10.309
24.615,22.564,43.077,0.0,0.0,9.744
26.396,22.843,41.117,0.0,0.0,9.645
23.858,25.888,40.102,0.0,0.0,10.152
29.293,21.212,39.899,0.0,0.0,9.596
31.527,22.167,38.424,0.0,0.0,7.882
28.718,22.564,40.0,0.0,0.0,8.718
28.079,25.616,38.424,0.0,0.0,7.882
31.156,21.608,39.196,0.0,0.0,8.040
29.612,21.359,39.320,0.0,0.0,9.709
28.155,23.301,39.320,0.0,0.0,9.223
27.751,22.488,37.799,0.0,0.0,11.962
29.557,22.167,39.409,0.0,0.0,8.867
29.0,21.500,40.0,0.0,0.0,9.500
28.358,23.383,39.303,0.0,0.0,8.955
29.902,21.078,37.745,0.0,0.0,11.275
29.146,22.111,40.704,0.0,0.0,8.040
28.205,21.026,41.538,0.0,0.0,9.231
28.641,22.330,38.350,0.0,0.0,10.680
29.534,17.098,41.969,0.0,0.0,11.399
26.154,21.026,42.051,0.0,0.0,10.769
29.064,19.704,41.872,0.0,0.0,9.360
28.141,20.603,41.206,0.0,0.0,10.050
27.461,22.280,41.969,0.0,0.0,8.290
31.313,19.697,39.899,0.0,0.0,9.091
29.949,20.305,38.579,0.0,0.0,11.168
30.645,19.355,40.323,0.0,0.0,9.677
27.778,21.212,39.394,0.0,0.0,11.616
28.141,24.121,38.693,0.0,0.0,9.045
28.0,21.500,40.500,0.0,0.0,10.0
26.804,21.134,41.753,0.0,0.0,10.309
25.0,23.500,37.500,0.0,0.0,14.0
26.866,21.891,38.806,0.0,0.0,12.438
23.980,25.0,41.327,0.0,0.0,9.694
25.0,24.490,41.837,0.0,0.0,8.673
27.807,18.717,42.781,0.0,0.0,10.695
35.859,20.202,34.848,0.0,0.0,9.091
28.125,19.792,40.625,0.0,0.0,11.458
27.778,19.192,40.404,0.0,0.0,12.626
28.718,22.564,39.487,0.0,0.0,9.231
26.203,20.856,43.316,0.0,0.0,9.626
27.778,19.444,43.333,0.0,0.0,9.444
29.319,20.419,42.932,0.0,0.0,7.330
29.348,16.848,44.022,0.0,0.0,9.783
27.419,19.892,44.086,0.0,0.0,8.602
26.154,23.590,43.077,0.0,0.0,7.179
27.895,21.053,42.632,0.0,0.0,8.421
28.723,20.745,42.553,0.0,0.0,7.979
31.053,14.211,42.632,0.0,0.0,12.105
28.415,19.126,45.355,0.0,0.0,7.104
29.016,20.207,42.487,0.0,0.0,8.290
27.083,20.312,43.229,0.0,0.0,9.375
29.146,20.603,41.709,0.0,0.0,8.543
26.500,22.500,42.0,0.0,0.0,9.0
28.061,17.347,42.857,0.0,0.0,11.735
25.758,20.202,41.919,0.0,0.0,12.121
26.289,20.619,40.206,0.0,0.0,12.887
27.586,20.690,39.901,0.0,0.0,11.823
25.0,21.0,40.500,0.0,0.0,13.500
23.980,18.367,43.878,0.0,0.0,13.776
24.607,23.560,41.361,0.0,0.0,10.471
26.904,20.305,42.132,0.0,0.0,10.660
28.351,19.588,43.299,0.0,0.0,8.763
28.500,19.500,40.0,0.0,0.0,12.0
29.500,20.0,40.0,0.0,0.0,10.500
28.571,21.939,40.306,0.0,0.0,9.184
29.843,22.513,42.408,0.0,0.0,5.236
27.957,23.118,44.086,0.0,0.0,4.839
30.0,23.158,43.158,0.0,0.0,3.684
30.526,22.105,43.684,0.0,0.0,3.684
27.128,21.277,45.213,0.0,0.0,6.383
27.568,21.081,44.324,0.0,0.0,7.027
30.928,19.588,41.753,0.0,0.0,7.732
29.843,19.372,44.503,0.0,0.0,6.283
29.101,19.577,46.032,0.0,0.0,5.291
28.856,22.886,40.796,0.0,0.0,7.463
28.283,19.192,43.939,0.0,0.0,8.586
28.061,19.898,43.367,0.0,0.0,8.673
25.789,20.0,44.211,0.0,0.0,10.0
26.500,20.0,42.0,0.0,0.0,11.500
25.0,20.918,43.878,0.0,0.0,10.204
28.856,20.896,41.791,0.0,0.0,8.458
28.571,19.898,42.857,0.0,0.0,8.673
27.692,21.026,42.051,0.0,0.0,9.231
30.151,18.090,40.704,0.0,0.0,11.055
28.788,20.707,41.919,0.0,0.0,8.586
29.082,18.878,41.327,0.0,0.0,10.714
29.442,17.766,42.132,0.0,0.0,10.660
27.638,20.603,40.704,0.0,0.0,11.055
27.670,21.845,39.320,0.0,0.0,11.165
27.411,22.843,41.624,0.0,0.0,8.122
30.151,20.603,38.191,0.0,0.0,11.055
33.161,18.653,40.933,0.0,0.0,7.254
27.317,22.439,41.951,0.0,0.0,8.293
26.0,20.0,43.500,0.0,0.0,10.500
31.188,20.297,40.594,0.0,0.0,7.921
27.805,22.439,40.488,0.0,0.0,9.268
28.856,20.896,41.791,0.0,0.0,8.458
30.808,16.667,42.424,0.0,0.0,10.101
28.500,21.0,41.500,0.0,0.0,9.0
24.242,20.707,44.444,0.0,0.0,10.606
26.263,22.727,42.929,0.0,0.0,8.081
29.146,20.101,42.211,0.0,0.0,8.543
27.411,21.320,42.132,0.0,0.0,9.137
29.412,22.549,39.706,0.0,0.0,8.333
30.964,19.797,39.086,0.0,0.0,10.152
26.904,21.320,41.624,0.0,0.0,10.152
29.146,21.106,41.709,0.0,0.0,8.040
28.502,23.188,38.647,0.0,0.0,9.662
26.961,23.039,40.686,0.0,0.0,9.314
27.320,21.649,42.268,0.0,0.0,8.763
26.455,24.868,41.270,0.0,0.0,7.407
